title,summary,url,source,publication_date,category
Pre-diabetic? 7 simple things that can reverse it,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/pre-diabetic-7-simple-things-that-can-reverse-it/articleshow/113803268.cms,Times of India,2024-09-30,general-Pre-diabetic? 7 simple things that can reverse it news
Marburg virus in circulation: Could it start another pandemic?,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/marburg-virus-in-circulation-deaths-reported-can-it-start-another-pandemic-read-here/articleshow/113798412.cms,Times of India,2024-09-30,general-Marburg virus in circulation: Could it start another pandemic? news
Simple and easy tips to prevent the onset of fatty liver,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/simple-and-easy-tips-to-prevent-the-onset-of-fatty-liver/articleshow/113789527.cms,Times of India,2024-09-30,general-Simple and easy tips to prevent the onset of fatty liver news
World Heart Day 2024: Role of key nutrients in keeping the heart healthy (know how much of each is required daily),Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/world-heart-day-2024-role-of-key-nutrients-in-keeping-the-heart-healthy-know-how-much-of-each-is-required-daily/articleshow/113780698.cms,Times of India,2024-09-30,general-World Heart Day 2024: Role of key nutrients in keeping the heart healthy (know how much of each is required daily) news
Salon visit ends in tragedy: Head massage leads to stroke for Karnataka man,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/salon-visit-ends-in-tragedy-head-massage-leads-to-stroke-for-karnataka-man/articleshow/113784072.cms,Times of India,2024-09-30,general-Salon visit ends in tragedy: Head massage leads to stroke for Karnataka man news
7 reasons to drink carrot juice in the morning,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/web-stories/7-reasons-to-drink-carrot-juice-in-the-morning/photostory/113750118.cms,Times of India,2024-09-30,general-7 reasons to drink carrot juice in the morning news
How safe is knee replacement--6 things to know,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/how-safe-is-knee-replacement-6-things-to-know/articleshow/113749984.cms,Times of India,2024-09-30,general-How safe is knee replacement--6 things to know news
6 homemade drinks to naturally lower uric acid levels,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/home-remedies/6-homemade-drinks-to-naturally-lower-uric-acid-levels/articleshow/113749961.cms,Times of India,2024-09-30,general-6 homemade drinks to naturally lower uric acid levels news
Minimal physical activity due to work and commuting causing heart attacks,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/minimal-physical-activity-due-to-work-and-commuting-causing-heart-attacks/articleshow/113770989.cms,Times of India,2024-09-30,general-Minimal physical activity due to work and commuting causing heart attacks news
"Laughter Chefs: Nia Sharma, Jannat Zubair, Aly Goni and others break down emotionally as the show wraps up; Bharti says, “The show was only going to have 16 episodes but..”",Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/laughter-chefs-nia-sharma-jannat-zubair-aly-goni-and-others-break-down-emotionally-as-the-show-wraps-up-bharti-says-the-show-was-only-going-to-have-16-episodes-but-/articleshow/113766386.cms,Times of India,2024-09-30,entertainment
Bigg Boss 18: Rohit Shetty announces Nia Sharma as the first confirmed contestant of the Salman Khan hosted show,Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/bigg-boss-18-rohit-shetty-announces-nia-sharma-as-the-first-confirmed-contestant-of-the-salman-khan-hosted-show/articleshow/113797629.cms,Times of India,2024-09-30,entertainment
"Ankita Lokhande and Vicky Jain throw a party as Laughter Chefs’ wraps up; Nia Sharma, Krushna Abhishek and others join",Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/ankita-lokhande-vicky-jain-throw-a-party-as-laughter-chefs-wraps-up-nia-sharma-krishna-abhishek-and-others-join/articleshow/113807234.cms,Times of India,2024-09-30,politics
Bigg Boss Kannada 11: Confirmed list of contestants of Kiccha Sudeep hosted show Bigg Boss Kannada 11,Video content available.,https://timesofindia.indiatimes.com/tv/news/kannada/bigg-boss-kannada-11-contestants-list-with-photos-confirmed-list-of-contestants-of-bigg-boss-kannada-season-11-host-by-kiccha-sudeep/photostory/113779688.cms,Times of India,2024-09-30,entertainment
Khatron Ke Khiladi 14 winner: Karan Veer Mehra lifts the trophy and Krishna Shroff becomes the first runner-up,Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/khatron-ke-khiladi-14-winner-karan-veer-mehra-lifts-the-trophy-and-krishna-shroff-becomes-the-first-runner-up/articleshow/113792220.cms,Times of India,2024-09-30,general-Khatron Ke Khiladi 14 winner: Karan Veer Mehra lifts the trophy and Krishna Shroff becomes the first runner-up news
Khatron Ke Khiladi 14 winner fans’ reaction: Netizens praise Karan Veer Mehra for lifting the trophy; express love to Gashmeer Mahajani,Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/khatron-ke-khiladi-14-winner-fans-reaction-netizens-praise-karan-veer-mehra-for-lifting-the-trophy-express-love-to-gashmeer-mahajani/articleshow/113806035.cms,Times of India,2024-09-30,general-Khatron Ke Khiladi 14 winner fans’ reaction: Netizens praise Karan Veer Mehra for lifting the trophy; express love to Gashmeer Mahajani news
"The Great Indian Kapil Show 2: Jr NTR calls Kapil Sharma ‘lucky for him’; says, “Last time I came here and my movie was super hit”",Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/the-great-indian-kapil-show-2-jr-ntr-calls-kapil-sharma-lucky-for-him-says-last-time-i-came-here-and-my-movie-was-super-hit/articleshow/113800702.cms,Times of India,2024-09-30,entertainment
Exclusive - Khatron Ke Khiladi 14 winner: Karan Veer Mehra lifts the trophy; says 'Was almost going to faint when Rohit Shetty sir announced my name',Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/exclusive-khatron-ke-khiladi-14-winner-karan-veer-mehra-lifts-the-trophy-says-was-almost-going-to-faint-when-rohit-shetty-sir-announced-my-name/articleshow/113796817.cms,Times of India,2024-09-30,general-Exclusive - Khatron Ke Khiladi 14 winner: Karan Veer Mehra lifts the trophy; says 'Was almost going to faint when Rohit Shetty sir announced my name' news
"iVoomi S1 Lite e-scooter launched at Rs 84,999: 180 km range, three-year warranty!",Video content available.,https://timesofindia.indiatimes.com/auto/electric-bikes/ivoomi-s1-lite-e-scooter-launched-at-rs-84999-180-km-range-three-year-warranty/articleshow/113817843.cms,Times of India,2024-09-30,"general-iVoomi S1 Lite e-scooter launched at Rs 84,999: 180 km range, three-year warranty! news"
10 Techniques to Boost Memory and Learning Speed for Students,Video content available.,https://timesofindia.indiatimes.com/education/web-stories/10-techniques-to-boost-memory-and-learning-speed-for-students/photostory/113812949.cms,Times of India,2024-09-30,education
"Zomato co-founder and chief people officer Akriti Chopra resigns with ""immediate effect"": Read her 'resignation email' to CEO Deepinder Goyal",Video content available.,https://timesofindia.indiatimes.com/technology/tech-news/zomato-co-founder-and-chief-people-officer-akriti-chopra-resigns-with-immediate-effect-read-her-email-to-ceo-deepinder-goyal/articleshow/113761659.cms,Times of India,2024-09-30,"general-Zomato co-founder and chief people officer Akriti Chopra resigns with ""immediate effect"": Read her 'resignation email' to CEO Deepinder Goyal news"
'Not about to die so soon': Kharge takes jab at PM Modi after falling ill while speaking on stage,Video content available.,https://timesofindia.indiatimes.com/india/not-about-to-die-so-soon-kharge-takes-jab-at-pm-modi-after-falling-ill-while-speaking-on-stage/articleshow/113784239.cms,Times of India,2024-09-30,general-'Not about to die so soon': Kharge takes jab at PM Modi after falling ill while speaking on stage news
"Laughter Chefs: Nia Sharma, Jannat Zubair, Aly Goni and others break down emotionally as the show wraps up; Bharti says, “The show was only going to have 16 episodes but..”",Video content available.,https://timesofindia.indiatimes.com/tv/news/hindi/laughter-chefs-nia-sharma-jannat-zubair-aly-goni-and-others-break-down-emotionally-as-the-show-wraps-up-bharti-says-the-show-was-only-going-to-have-16-episodes-but-/articleshow/113766386.cms,Times of India,2024-09-30,entertainment
PM to attend Quad summit in US on Sept 24,Video content available.,https://timesofindia.indiatimes.com/india/pm-modi-to-attend-first-in-person-quad-summit-to-be-hosted-by-biden-next-week/articleshow/86187822.cms,Times of India,2024-09-30,general-PM to attend Quad summit in US on Sept 24 news
Pre-diabetic? 7 simple things that can reverse it,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/pre-diabetic-7-simple-things-that-can-reverse-it/articleshow/113803268.cms,Times of India,2024-09-30,general-Pre-diabetic? 7 simple things that can reverse it news
Read the Hurun India under-35 list here,Video content available.,https://timesofindia.indiatimes.com/etimes/trending/hurun-india-under-35-list-isha-ambani-parita-parekh-and-alakh-pandey-among-top-young-entrepreneurs/articleshow/113781838.cms,Times of India,2024-09-30,general-Read the Hurun India under-35 list here news
What is Blue Java Banana? All you need to know,Video content available.,https://timesofindia.indiatimes.com/life-style/food-news/what-is-blue-java-banana-all-you-need-to-know/articleshow/113780099.cms,Times of India,2024-09-30,general-What is Blue Java Banana? All you need to know news
Rani Mukerji's headmistress-core look,Video content available.,https://timesofindia.indiatimes.com/life-style/fashion/celeb-style/rani-mukerjis-headmistress-core-look-at-award-show-gets-a-mixed-review/articleshow/113787955.cms,Times of India,2024-09-30,general-Rani Mukerji's headmistress-core look news
10 desk exercises for 40-plus men for a healthy life,Video content available.,https://timesofindia.indiatimes.com/life-style/health-fitness/fitness/10-desk-exercises-for-40-plus-men-for-a-healthy-life/articleshow/113633071.cms,Times of India,2024-09-30,health
French footballer Kylian Mbappe has invested in this electronics company,"The TOI Tech Desk is a dedicated team of journalists committed to delivering the latest and most relevant news from the world of technology to readers of The Times of India. TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe. Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more; TOI Tech Desk brings the news with accuracy and authenticity.Read More",https://timesofindia.indiatimes.com/technology/tech-news/french-footballer-kylian-mbappe-has-invested-in-this-electronics-company/articleshow/113817927.cms,Times of India,Publication date not available.,technology
"California governor vetoes AI bill: What it means for Google, Microsoft, Meta, OpenAI and other tech giants","The TOI Tech Desk is a dedicated team of journalists committed to delivering the latest and most relevant news from the world of technology to readers of The Times of India. TOI Tech Desk’s news coverage spans a wide spectrum across gadget launches, gadget reviews, trends, in-depth analysis, exclusive reports and breaking stories that impact technology and the digital universe. Be it how-tos or the latest happenings in AI, cybersecurity, personal gadgets, platforms like WhatsApp, Instagram, Facebook and more; TOI Tech Desk brings the news with accuracy and authenticity.Read More Xiaomi Redmi Note 13R Pro 5G ₹23,690",https://timesofindia.indiatimes.com/technology/tech-news/california-governor-vetoes-ai-bill-what-it-means-for-google-microsoft-meta-openai-and-other-tech-giants/articleshow/113817513.cms,Times of India,Publication date not available.,technology
"Best 43 Inch TVs In India: Top FHD LED TVs, 4K TVs & QLED TVs With A Screen Size Of 43 Inches","Aarohy is a copywriting and lifestyle journalist and has written compelling product reviews on products from tech, sports, health, food, pets and more. With a keen eye for detail, she understands the features of various products across categories which helps her write authentic reviews and detailed explanations for users to make the right buying decision. Her analytical skills help her compare multiple products and pick the best for her readers. A former book author, she pioneered the art of writing sales and deals content. She is a Yoga enthusiast and a hard-core animal lover.Read More",https://timesofindia.indiatimes.com/hot-picks/home-kitchen/best-43-inch-tvs-in-india-top-fhd-led-tvs-4k-tvs-qled-tvs-with-a-screen-size-of-43-inches/articleshow/113605394.cms,Times of India,Publication date not available.,lifestyle
Amazon Sale: Gaming Laptops At Up To 50% Discount & Additional Exchange Offers,"Aarohy is a copywriting and lifestyle journalist and has written compelling product reviews on products from tech, sports, health, food, pets and more. With a keen eye for detail, she understands the features of various products across categories which helps her write authentic reviews and detailed explanations for users to make the right buying decision. Her analytical skills help her compare multiple products and pick the best for her readers. A former book author, she pioneered the art of writing sales and deals content. She is a Yoga enthusiast and a hard-core animal lover.Read More",https://timesofindia.indiatimes.com/hot-picks/electronics-accessories/amazon-sale-gaming-laptops-at-up-to-50-discount-additional-exchange-offers/articleshow/113815297.cms,Times of India,Publication date not available.,lifestyle
"NEET PG Supreme Court hearing deferred due to absence of Government Counsel, new hearing likely on October 4","Gandhi Jayanti 2024: 10 Books by Mahatma Gandhi Every Student Should Read 10 Techniques to Boost Memory and Learning Speed for Students Who is Parita Parekh, youngest Indian entrepreneur and a Stanford alumna",https://timesofindia.indiatimes.com/education/news/neet-pg-supreme-court-hearing-deferred-due-to-absence-of-government-counsel-new-hearing-likely-on-october-4/articleshow/113817853.cms,Times of India,Publication date not available.,reviews or opinion-based
Work-Life Balance at Alphabet Inc.: 7 Policies That Support Employee Well-Being,"10 Techniques to Boost Memory and Learning Speed for Students Who is Parita Parekh, youngest Indian entrepreneur and a Stanford alumna 10 AI-Powered Apps Every Student Should Use: From Grammarly to Duolingo",https://timesofindia.indiatimes.com/education/news/work-life-balance-at-alphabet-inc-7-policies-that-support-employee-well-being/articleshow/113815475.cms,Times of India,Publication date not available.,education
Today's news in 10 minutes,"September 27, 2024 WEEKLY NEWS QUIZ 1) What year was the United Nations founded?",https://edition.cnn.com/2024/09/23/cnn10/ten-content-fri-9-27/index.html,CNN,Publication date not available.,general-Today's news in 10 minutes news
"Neo-Nazi leader and Maryland woman allegedly plotted to 'completely destroy' Baltimore, Justice Department says","Editor’s note (9/25/24): Since this story was published, Clendaniel pleaded guilty to conspiracy to damage an energy facility and felony possession of a firearm. She was sentenced on September 25, 2024, to 18 years in prison, with credit for time served, followed by supervised release for life. Russell has pleaded not guilty to conspiracy to damage an energy facility. Two people charged with conspiracy to damage energy facilities – a neo-Nazi leader and a woman with whom he had a personal relationship – allegedly planned to attack electrical substations encircling Baltimore and “completely destroy” the entire city, according to federal court documents. The Justice Department has charged Brandon Clint Russell and Sarah Beth Clendaniel with conspiracy to damage energy facilities, alleging that the Maryland-focused plot was driven by ethnically or racially motivated extremist beliefs.",https://edition.cnn.com/2023/02/06/politics/justice-department-energy-facilities/index.html,CNN,Publication date not available.,"general-Neo-Nazi leader and Maryland woman allegedly plotted to 'completely destroy' Baltimore, Justice Department says news"
Penn Law's dean calls professor's comments 'anti-intellectual' and 'racist' after she said the US is 'better off with fewer Asians',"Editor’s Note: Editor’s Note 9/24/2024: The University of Pennsylvania has formally sanctioned Amy Wax nearly two years after her controversial comments, giving the law professor a one-year suspension from the university at half-pay, the loss of summer pay, and a public reprimand, the school told CNN. She declined to comment to CNN on Tuesday, but she has previously denied making the comments, contended her comments were taken out of context, and argued she was treated unfairly, according to a Philadelphia Inquirer report citing her attorney’s filing. The dean at one of the country’s top law schools is calling comments from a professor at the university “racist” and “anti-intellectual” after she said the influx of “Asian elites” in the US is dangerous and problematic. Theodore Ruger, the dean at the University of Pennsylvania Law School, issued a statement Monday about comments law professor Amy Wax made during an interview on December 19 with Glenn Loury, a Brown University professor who hosts weekly conversations online about race and inequality.",https://edition.cnn.com/2022/01/05/us/amy-wax-penn-law-anti-asian-comments-trnd/index.html,CNN,Publication date not available.,education
What to pack in a 'go bag' for when disaster strikes,"When wildfires rage, hurricanes bear down, flood waters rise and that big earthquake finally strikes, it’s critical that you and your family members are ready to evacuate. Perhaps the most important thing to bring with you: A “go bag” full of emergency supplies. Go bags exist to save you from having to run around and gather items when a threatening situation is imminent. These bags are designed to provide everything a family of four needs to survive for several days after a disaster, especially if tried-and-trusted services aren’t available.",https://edition.cnn.com/2020/08/27/health/go-bag-what-to-pack-trnd-wellness/index.html,CNN,Publication date not available.,general-What to pack in a 'go bag' for when disaster strikes news
Tennessee woman indicted for attempting to hire dark web hitman to kill wife of man she met online,"Editor’s Note: 9/23/24: Melody Sasser was sentenced last week to more than eight years in prison after pleading guilty to using interstate commerce facilities in the commission of murder-for-hire, the US Attorney’s Office for the Eastern District of Tennessee said in a news release. A Tennessee woman was indicted on federal charges after allegedly attempting to hire a hitman to kill the wife of a man she met on a dating site. Melody Sasser, 47, of Knoxville, was taken into custody last month for allegedly trying to arrange the murder. She was indicted on “use of interstate commerce facilities in the commission of murder-for-hire” on June 7, according to a news release from the US Attorney’s Office for the Eastern District of Tennessee.",https://edition.cnn.com/2023/06/10/us/tennessee-woman-hitman-for-hire-trnd/index.html,CNN,Publication date not available.,general-Tennessee woman indicted for attempting to hire dark web hitman to kill wife of man she met online news
Today's news in 10 minutes,"September 20, 2024 Today on CNN 10, we take a look at how artificial intelligence is helping journalists in Venezuela hide their identity. We’ll also be mesmerized by one of nature’s most fascinating phenomena that happens at a special time on the Chinese Lunar calendar. And we tour some unique homes that are sure to catch your attention. All this and more on CNN 10! WEEKLY NEWS QUIZ",https://edition.cnn.com/2024/09/19/cnn10/ten-content-fri-9-20/index.html,CNN,Publication date not available.,lifestyle
Today's news in 10 minutes,"September 13, 2024 Today on CNN10, we take a look at a record drought affecting the largest rain forest in the world and the thousands of people impacted by it. We’ll also check in with the SpaceX mission making history in Earth’s orbit. We’ll learn how the NFL is changing kickoff rules for safer play, before feasting our eyes on some wearable tech you have to see to believe. All this and more on CNN10! WEEKLY NEWS QUIZ",https://edition.cnn.com/2024/09/12/cnn10/ten-content-fri-9-13/index.html,CNN,Publication date not available.,general-Today's news in 10 minutes news
Experts worry about a heavier police presence in schools: 'Black and brown children bear the brunt of criminalization',"For Shavonda Sisson, the idea of police officers patrolling the halls of her son’s school is terrifying. “I do everything I can to avoid police contact for myself and for my children,” said Sisson, whose son is a rising senior at Rufus King High School in Milwaukee. “I do not want my child involved with police, it can be a matter of life or death.” In 2020, Sisson helped lead a group that successfully lobbied for the Milwaukee Public School District to terminate its contract with city police.",https://edition.cnn.com/2022/06/07/us/school-officers-impact-on-black-students/index.html,CNN,Publication date not available.,reviews or opinion-based
Today's news in 10 minutes,"September 6, 2024 Today on CNN 10, we take you to Rancho Palos Verdes, an oceanfront community in California, where a state of emergency has been declared due to land shifting. Then, we head to Southeast Asia where 87-year-old Pope Francis has embarked on the longest trip of his pontificate. Next, we visit Paris where residents are divided over whether to keep the Olympic rings on the Eiffel Tower permanently. All that and more on today’s CNN 10. WEEKLY NEWS QUIZ",https://edition.cnn.com/2024/09/05/cnn10/ten-content-fri-9-6/index.html,CNN,Publication date not available.,travel
"Colorado supermarket mass shooting suspect deemed competent to stand trial, judge rules","The man suspected of killing ten people in a Boulder, Colorado, grocery store in 2021 has been deemed fit to stand trial, a judge ruled Friday, and he will remain in custody at a state hospital to ensure he takes medication to maintain his competency. Ahmad Al Aliwi Alissa is accused of opening fire on March 22, 2021, at a King Soopers and killing 10 people, including a store manager and a police officer. He faces a total of 64 charges, including 10 counts of murder and 47 counts of attempted murder. Colorado District Judge Ingrid Bakke initially ruled Alissa incompetent to stand trial in December 2021 after he was evaluated by a defense expert, two doctors from the state hospital and a doctor selected by the prosecutors, according to court documents filed by Boulder County District Attorney Michael Dougherty. The doctors determined Alissa’s condition got worse while at the Boulder County Jail, and he was then sent to the state hospital for treatment.",https://edition.cnn.com/2023/10/07/us/king-soopers-boulder-mass-shooting-suspect-competent/index.html,CNN,Publication date not available.,health
